Route,Year,Month,MonthStart,Flights,PrimaryEquipment,DistinctAircraft,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgTripTimeSec,AvgTOW_kg,MaxTOW_kg,TotalTOW_kg,AvgFuelPerNM,AvgFuelPerHour
VCP -> ARU,2025,6,2025-06-01,22,ATR,1,16421,746.4090909090909,240.54545454545453,4112.727272727273,21715.727272727272,22684,477746,3.107267670667494,653.9805808331338
VCP -> ARU,2025,7,2025-07-01,26,ATR,2,19726,758.6923076923077,236.57692307692307,3856.153846153846,22217.346153846152,41017,577651,3.206671530709213,732.0718515514222
VCP -> ARU,2025,8,2025-08-01,28,ATR,1,19971,713.25,234.85714285714286,3908.5714285714284,21626.714285714286,22479,605548,3.03711436604461,657.6368733759906
VCP -> ARU,2025,9,2025-09-01,27,ATR,1,18974,702.7407407407408,233.7037037037037,3866.6666666666665,21590.74074074074,22604,582950,3.0062602719843885,653.8542045680069
VCP -> ARU,2025,10,2025-10-01,27,ATR,1,19411,718.925925925926,233.92592592592592,3884.4444444444443,21415.814814814814,22515,578227,3.0737379483705385,666.0511172815619
VCP -> ARU,2025,11,2025-11-01,8,ATR,1,5770,721.25,233.5,3952.5,21780.0,22187,174240,3.0910227032385333,656.963183030807
VCP -> ASU,2024,12,2024-12-01,3,E2,1,8760,2920.0,605.3333333333334,5980.0,53017.333333333336,53640,159052,4.823463679071166,1763.987136431174
VCP -> ASU,2025,1,2025-01-01,6,E2,1,17668,2944.6666666666665,611.4333333333334,6100.0,53885.0,55679,323310,4.816339517517609,1739.5273715621381
VCP -> ASU,2025,2,2025-02-01,5,E2,1,14238,2847.6,605.36,5700.0,55032.6,55672,275163,4.703893868858531,1798.6279395296751
VCP -> ASU,2025,3,2025-03-01,9,E2,1,26717,2968.5555555555557,608.2555555555556,6080.0,54555.88888888889,55472,491003,4.879552704395149,1757.0385913314562
VCP -> ASU,2025,4,2025-04-01,6,E2,1,18053,3008.8333333333335,604.9,6230.0,53866.0,56784,323196,4.973744348582531,1738.4787533685028
VCP -> ASU,2025,5,2025-05-01,5,E2,1,15332,3066.4,613.52,6192.0,53921.0,55095,269605,5.003333885316146,1784.3528016937191
VCP -> ASU,2025,6,2025-06-01,10,E2,1,30160,3016.0,603.0699999999999,6510.0,52211.4,55952,522114,5.0026562765834495,1669.5649213890442
VCP -> ASU,2025,7,2025-07-01,5,E2,1,15698,3139.6,607.92,6408.0,53736.4,55576,268682,5.16058009415792,1760.86185723652
VCP -> ASU,2025,11,2025-11-01,1,E2,1,3137,3137.0,599.0,6240.0,53800.0,53800,53800,5.237061769616027,1809.8076923076924
VCP -> BEL,2024,1,2024-01-01,90,A320,3,601708,6685.644444444444,1315.7044444444443,11167.333333333334,63090.166666666664,84521,5678115,5.08206251722203,2160.153408662588
VCP -> BEL,2024,2,2024-02-01,87,A320,3,587750,6755.747126436781,1324.0873563218393,11179.310344827587,65592.70114942528,86205,5706565,5.097951178321676,2175.637992274315
VCP -> BEL,2024,3,2024-03-01,87,A320,4,574751,6606.333333333333,1326.825287356322,11179.310344827587,63419.22988505747,83675,5517473,4.978534018460496,2129.0360984773174
VCP -> BEL,2024,4,2024-04-01,100,A320,3,662561,6625.61,1316.219,11058.6,63481.09,85624,6348109,5.033302470080668,2159.533466548806
VCP -> BEL,2024,5,2024-05-01,102,A320,3,696849,6831.85294117647,1319.063725490196,11251.764705882353,64926.03921568627,84107,6622456,5.17206437558997,2185.414587495744
VCP -> BEL,2024,6,2024-06-01,93,A320,3,636635,6845.537634408603,1311.6139784946238,11161.935483870968,68507.32258064517,84502,6371181,5.2186567209161705,2209.522019620852
VCP -> BEL,2024,7,2024-07-01,100,A320,3,680878,6808.78,1310.346,11176.2,65568.98,83854,6556898,5.1954151446523555,2194.4538163482925
VCP -> BEL,2024,8,2024-08-01,70,A320,2,496896,7098.5142857142855,1309.8528571428571,11182.285714285714,73534.97142857143,84902,5147448,5.419134144686286,2287.057428304766
VCP -> BEL,2024,9,2024-09-01,76,A320,4,528555,6954.671052631579,1310.2447368421053,11063.684210526315,72373.3552631579,85524,5500375,5.307907631220165,2265.5233418506687
VCP -> BEL,2024,10,2024-10-01,75,A320,3,503969,6719.586666666667,1317.1506666666667,10991.2,69917.16,84464,5243787,5.101680602430991,2206.3482068084563
VCP -> BEL,2024,11,2024-11-01,82,A320,2,543906,6633.0,1310.6548780487803,10870.975609756097,69607.93902439025,75090,5707851,5.061044378146979,2197.176054128
VCP -> BEL,2024,12,2024-12-01,74,A320,2,488056,6595.351351351352,1320.2783783783784,10932.162162162162,68527.97297297297,72895,5071070,4.995545123188535,2172.144982826703
VCP -> BEL,2025,1,2025-01-01,78,A320,3,509637,6533.807692307692,1318.6974358974358,10994.615384615385,68112.2435897436,74155,5312755,4.954808611631888,2139.7156724860824
VCP -> BEL,2025,2,2025-02-01,73,A320,3,470500,6445.2054794520545,1318.1698630136987,11054.794520547945,66887.32876712328,72882,4882775,4.888794029760918,2099.6789249499934
VCP -> BEL,2025,3,2025-03-01,78,A320,1,507994,6512.74358974359,1321.4871794871794,11160.76923076923,67445.83333333333,73661,5260775,4.928014985263146,2101.190689739968
VCP -> BEL,2025,4,2025-04-01,70,A320,1,454517,6493.1,1317.4985714285713,11112.0,67449.9,72265,4721493,4.927574215400505,2103.4062146826604
VCP -> BEL,2025,5,2025-05-01,72,A320,3,475314,6601.583333333333,1313.4069444444444,11126.666666666666,68791.81944444444,77192,4953011,5.025833688035647,2136.6445648993267
VCP -> BEL,2025,6,2025-06-01,78,A320,1,521322,6683.615384615385,1312.5102564102565,11154.615384615385,69382.07692307692,72103,5411802,5.091925689530376,2156.8383699815076
VCP -> BEL,2025,7,2025-07-01,85,A320,2,572380,6733.882352941177,1312.2870588235294,11081.64705882353,70535.29411764706,79897,5995500,5.131121701716821,2188.2211271092565
VCP -> BEL,2025,8,2025-08-01,85,A320,2,576083,6777.447058823529,1312.7364705882353,11259.529411764706,69606.94117647059,77779,5916590,5.162724154992384,2168.1119815047373
VCP -> BEL,2025,9,2025-09-01,78,A320,3,510135,6540.192307692308,1315.5307692307692,11002.307692307691,68561.2564102564,71858,5347778,4.971268112378536,2140.245877588785
VCP -> BEL,2025,10,2025-10-01,68,A320,2,453016,6662.0,1332.639705882353,11222.64705882353,68384.86764705883,83294,4650171,4.991634886805748,2134.6838146177533
VCP -> BEL,2025,11,2025-11-01,31,A320,2,210847,6801.5161290322585,1317.3096774193548,10877.41935483871,71709.0,81293,2222979,5.162951790620889,2251.1027610188057
VCP -> BPS,2024,1,2024-01-01,42,A320,3,140127,3336.3571428571427,625.9976190476191,5677.142857142857,61585.04761904762,69382,2586572,5.330110492338868,2116.389515655723
VCP -> BPS,2024,2,2024-02-01,25,E2,3,78771,3150.84,622.384,5683.2,58747.72,70009,1468693,5.062003157421993,1994.8250669245308
VCP -> BPS,2024,3,2024-03-01,22,E2,2,67475,3067.0454545454545,624.2227272727273,5574.545454545455,59687.681818181816,69186,1313129,4.914099929975577,1984.6133785483255
VCP -> BPS,2024,4,2024-04-01,15,E2,2,43577,2905.133333333333,620.8199999999999,5540.0,53794.666666666664,55444,806920,4.682165866641646,1880.8872065185337
VCP -> BPS,2024,5,2024-05-01,15,E2,3,44133,2942.2,623.8,5556.0,55501.26666666667,67778,832519,4.716029042878699,1908.5148681968974
VCP -> BPS,2024,6,2024-06-01,27,A320,3,88965,3295.0,625.574074074074,5484.444444444444,64881.666666666664,69235,1751805,5.2649932136402855,2164.415266349473
VCP -> BPS,2024,7,2024-07-01,34,A320,3,102150,3004.4117647058824,620.8176470588235,5415.882352941177,58814.94117647059,69692,1999708,4.838805272704564,1999.244660522427
VCP -> BPS,2024,8,2024-08-01,28,A320,3,91954,3284.0714285714284,619.8107142857143,5460.0,65269.67857142857,69749,1827551,5.299593054288155,2169.4370280452495
VCP -> BPS,2024,9,2024-09-01,27,A320,4,89715,3322.777777777778,618.8888888888889,5428.888888888889,66023.37037037036,76855,1782631,5.3691560764305635,2205.323420317003
VCP -> BPS,2024,10,2024-10-01,38,A320,3,122876,3233.5789473684213,621.2947368421053,5444.210526315789,64249.73684210526,69812,2441490,5.204661491537091,2141.2802473169886
VCP -> BPS,2024,11,2024-11-01,37,A320,3,119544,3230.9189189189187,622.2216216216217,5438.918918918919,61799.37837837838,69492,2286577,5.191575412037892,2138.399417056394
VCP -> BPS,2024,12,2024-12-01,59,A320,3,198595,3366.0169491525426,620.1983050847457,5430.5084745762715,66862.86440677966,70407,3944909,5.426946734043455,2232.180952755567
VCP -> BPS,2025,1,2025-01-01,73,A320,3,241170,3303.698630136986,624.3506849315069,5510.13698630137,65088.397260273974,69674,4751453,5.290409044604846,2161.2094865718973
VCP -> BPS,2025,2,2025-02-01,35,A320,2,119492,3414.057142857143,618.6428571428571,5669.142857142857,64245.28571428572,69146,2248585,5.519100498804254,2168.7829909804564
VCP -> BPS,2025,3,2025-03-01,51,A320,2,167925,3292.6470588235293,620.2058823529412,5555.294117647059,64573.05882352941,69498,3293226,5.308905147874979,2135.383029258086
VCP -> BPS,2025,4,2025-04-01,37,A320,2,119499,3229.7027027027025,622.3,5359.459459459459,65079.40540540541,68731,2407938,5.187492035574488,2171.0113005603657
VCP -> BPS,2025,5,2025-05-01,42,A320,1,140271,3339.785714285714,631.4666666666666,5481.428571428572,66457.64285714286,69980,2791221,5.283533252951623,2193.347577456462
VCP -> BPS,2025,6,2025-06-01,47,A320,1,156183,3323.0425531914893,629.7531914893617,5422.978723404255,67285.14893617021,69918,3162402,5.27400561415423,2208.3471693885235
VCP -> BPS,2025,7,2025-07-01,79,A320,3,253158,3204.53164556962,626.8544303797469,5358.227848101265,63642.45569620253,70022,5027754,5.111611022923113,2153.081873443652
VCP -> BPS,2025,8,2025-08-01,52,A320,3,166516,3202.230769230769,621.5288461538462,5296.153846153846,65255.769230769234,69383,3393300,5.153091133834088,2177.7473747308263
VCP -> BPS,2025,9,2025-09-01,50,A320,1,160427,3208.54,617.956,5287.2,65735.32,69072,3286766,5.192606517590092,2185.277134932001
VCP -> BPS,2025,10,2025-10-01,39,A320,2,126203,3235.974358974359,623.2333333333333,5393.846153846154,65327.48717948718,69672,2547772,5.192384884044345,2161.7665423764224
VCP -> BPS,2025,11,2025-11-01,15,A320,2,47635,3175.6666666666665,625.2333333333333,5452.0,63453.066666666666,68091,951796,5.071596781136287,2097.2129579208995
VCP -> BRC,2024,6,2024-06-01,1,A320,1,10045,10045.0,1664.6,16140.0,74900.0,74900,74900,6.03448275862069,2240.5204460966543
VCP -> BRC,2024,7,2024-07-01,19,A320,1,186727,9827.736842105263,1668.078947368421,15653.684210526315,75195.47368421052,76451,1428714,5.890253189783501,2258.8739513194105
VCP -> BRC,2024,8,2024-08-01,2,A320,1,18309,9154.5,1667.4,14550.0,74273.0,74802,148546,5.490336516861797,2265.021936537088
VCP -> BRC,2025,6,2025-06-01,6,A320,1,57384,9564.0,1669.8500000000001,15790.0,73343.33333333333,75010,440060,5.728368466373524,2180.9458187474056
VCP -> BRC,2025,7,2025-07-01,21,A320,1,199078,9479.904761904761,1665.5809523809523,15600.0,73336.0,75501,1540056,5.690435569769976,2187.273071307542
VCP -> BRC,2025,8,2025-08-01,10,A320,1,92010,9201.0,1674.7400000000002,15150.0,72930.6,73717,729306,5.49583523179414,2187.3776963518894
VCP -> BSB,2024,1,2024-01-01,56,E2,3,144326,2577.25,470.86785714285713,4569.642857142857,56692.875,69361,3174801,5.47339450384495,2032.2259357189394
VCP -> BSB,2024,2,2024-02-01,70,E2,3,169349,2419.2714285714287,458.8857142857143,4350.857142857143,56035.58571428571,69802,3922491,5.268204961740291,2004.1203430158419
VCP -> BSB,2024,3,2024-03-01,58,E2,3,143717,2477.8793103448274,465.90000000000003,4461.724137931034,54904.41379310345,70875,3184456,5.308336085358963,1996.3483904152977
VCP -> BSB,2024,4,2024-04-01,74,E2,3,172954,2337.2162162162163,453.3486486486487,4289.189189189189,53888.04054054054,67898,3987715,5.155825038235686,1964.2454974789898
VCP -> BSB,2024,5,2024-05-01,86,E2,3,213156,2478.5581395348836,452.74883720930234,4339.53488372093,55093.79069767442,68471,4738066,5.481408281628248,2062.913254611424
VCP -> BSB,2024,6,2024-06-01,104,E2,4,250981,2413.278846153846,449.4451923076923,4318.2692307692305,56354.24038461538,69422,5860841,5.371848884922761,2015.2740218363824
VCP -> BSB,2024,7,2024-07-01,84,E2,3,200929,2392.0119047619046,451.1083333333333,4348.571428571428,56032.916666666664,69902,4706765,5.302506056664223,1985.0546772637342
VCP -> BSB,2024,8,2024-08-01,90,E2,5,219180,2435.3333333333335,450.4977777777778,4449.333333333333,52628.166666666664,69836,4736535,5.399682744345626,1987.88665482635
VCP -> BSB,2024,9,2024-09-01,93,E2,5,220925,2375.537634408602,446.3956989247312,4332.258064516129,50515.44086021505,72450,4697936,5.322225027038092,1984.3600111838048
VCP -> BSB,2024,10,2024-10-01,82,E2,4,193262,2356.8536585365855,451.3682926829268,4389.512195121952,51949.87804878049,68797,4259890,5.212290851756888,1947.2122229080846
VCP -> BSB,2024,11,2024-11-01,92,E2,3,226268,2459.4347826086955,463.2815217391304,4456.304347826087,52547.5,70422,4834370,5.269990059712943,1979.2588221444992
VCP -> BSB,2024,12,2024-12-01,87,E2,4,206812,2377.1494252873563,460.0183908045977,4429.6551724137935,51350.4367816092,69092,4467488,5.170331969658601,1944.332153138151
VCP -> BSB,2025,1,2025-01-01,76,E2,4,181465,2387.6973684210525,460.5631578947369,4478.684210526316,48611.59210526316,68374,3694481,5.2030429825050675,1949.9243426857333
VCP -> BSB,2025,2,2025-02-01,75,A320,4,177498,2366.64,453.6573333333334,4360.8,52714.76,65839,3953607,5.215222477524531,1964.4858913571834
VCP -> BSB,2025,3,2025-03-01,80,E2,3,191403,2392.5375,456.68125,4393.5,52802.375,66224,4224190,5.237060203764364,1960.9344396919885
VCP -> BSB,2025,4,2025-04-01,80,E2,3,184616,2307.7,453.85,4339.5,51766.925,65464,4141354,5.085247791651106,1915.7026383859443
VCP -> BSB,2025,5,2025-05-01,75,E2,3,171523,2286.9733333333334,450.072,4339.2,53799.44,64990,4034958,5.084178519840094,1903.3540100939258
VCP -> BSB,2025,6,2025-06-01,85,E2,4,197832,2327.435294117647,450.8529411764706,4383.529411764706,53809.23529411765,75661,4573785,5.1624884335323875,1914.6675673384088
VCP -> BSB,2025,7,2025-07-01,86,E2,3,209871,2440.360465116279,453.22906976744184,4366.7441860465115,55758.90697674418,69672,4795266,5.379435981635017,2015.1602522245585
VCP -> BSB,2025,8,2025-08-01,84,E2,3,202764,2413.8571428571427,453.53690476190474,4437.857142857143,53930.05952380953,69187,4530125,5.320635451010945,1962.2951769776203
VCP -> BSB,2025,9,2025-09-01,108,E2,3,261793,2424.009259259259,455.68425925925925,4313.888888888889,55627.13888888889,68603,6007731,5.313393374058113,2024.2677731613758
VCP -> BSB,2025,10,2025-10-01,109,E2,3,261691,2400.8348623853212,454.9504587155963,4355.229357798165,54168.35779816514,69855,5904351,5.278469195434332,1989.708811782705
VCP -> BSB,2025,11,2025-11-01,32,E2,2,76027,2375.84375,465.43125,4430.625,56491.53125,68228,1807729,5.108560314544885,1936.632269701432
VCP -> BVB,2024,1,2024-01-01,1,A320,1,9414,9414.0,1765.2,14760.0,75786.0,75786,75786,5.333106730115568,2296.0975609756097
VCP -> BVB,2024,2,2024-02-01,2,A320,1,18168,9084.0,1793.4,14640.0,72669.0,73032,145338,5.065265462855386,2233.938884875771
VCP -> BVB,2024,3,2024-03-01,2,A320,1,18288,9144.0,1775.5,14400.0,74418.5,76718,148837,5.149846289081488,2285.8063508047017
VCP -> BVB,2024,4,2024-04-01,2,A320,1,17981,8990.5,1809.45,14820.0,70996.0,71404,141992,4.968685240173979,2184.3870523415976
VCP -> BVB,2024,5,2024-05-01,3,A320,1,27710,9236.666666666666,1791.3999999999999,15260.0,71735.33333333333,72284,215206,5.155874819529408,2180.8440346622815
VCP -> BVB,2024,6,2024-06-01,4,A320,1,36297,9074.25,1788.075,15105.0,72754.0,74589,291016,5.074545807157197,2163.340256293299
VCP -> BVB,2024,7,2024-07-01,3,A320,1,27019,9006.333333333334,1764.6666666666667,14580.0,73486.33333333333,75686,220459,5.103558437888078,2222.6903002196727
VCP -> BVB,2024,8,2024-08-01,2,A320,1,18635,9317.5,1765.5,14790.0,75160.0,76241,150320,5.277564274064218,2268.178242264648
VCP -> BVB,2024,9,2024-09-01,5,A320,1,45899,9179.8,1778.1,15120.0,73015.4,75189,365077,5.161595991133997,2185.8692224090314
VCP -> BVB,2024,10,2024-10-01,3,A320,1,27104,9034.666666666666,1769.1333333333332,14680.0,73421.0,75089,220263,5.106798987811021,2215.075484826158
VCP -> BVB,2024,11,2024-11-01,7,A320,1,61776,8825.142857142857,1770.8285714285714,14442.857142857143,71929.57142857143,76368,503507,4.9825872438309915,2199.242246173878
VCP -> BVB,2024,12,2024-12-01,5,A320,1,45773,9154.6,1777.3799999999999,14364.0,75111.0,75565,375555,5.15035085215605,2294.2222229606427
VCP -> BVB,2025,1,2025-01-01,3,A320,1,27355,9118.333333333334,1765.5,14360.0,74609.0,75538,223827,5.164713708224965,2286.010378186546
VCP -> BVB,2025,2,2025-02-01,4,A320,1,37035,9258.75,1772.2,14580.0,75692.75,76297,302771,5.224258120439355,2286.1712112061723
VCP -> BVB,2025,3,2025-03-01,2,A320,1,18394,9197.0,1770.5,14610.0,74842.5,76825,149685,5.1948720647578845,2266.323618700668
VCP -> BVB,2025,4,2025-04-01,1,A321,1,12079,12079.0,1931.8,17340.0,82516.0,82516,82516,6.252717672636919,2507.750865051903
VCP -> BVH,2025,3,2025-03-01,5,E2,1,21685,4337.0,1007.9200000000001,8952.0,56276.0,56890,281380,4.303273123811885,1744.3920559910825
VCP -> BVH,2025,4,2025-04-01,3,E2,1,13703,4567.666666666667,1011.1333333333333,9360.0,57234.0,57741,171702,4.517348770586673,1756.7948717948718
VCP -> BVH,2025,5,2025-05-01,5,E2,1,22630,4526.0,991.72,8988.0,56925.0,57715,284625,4.564633349971338,1812.9050293933203
VCP -> BVH,2025,6,2025-06-01,6,E2,2,29196,4866.0,999.4499999999999,9420.0,55919.5,57766,335517,4.868590581468209,1863.338456505646
VCP -> BVH,2025,7,2025-07-01,6,E2,1,28370,4728.333333333333,1009.9166666666666,9620.0,57011.666666666664,57677,342070,4.682372362521817,1771.8871775969083
VCP -> BVH,2025,8,2025-08-01,4,E2,1,18540,4635.0,993.2,9285.0,56713.75,57491,226855,4.6665152475999445,1796.905729183026
VCP -> BVH,2025,9,2025-09-01,6,E2,1,27384,4564.0,1004.4833333333332,9320.0,56806.166666666664,57772,340837,4.543018068918973,1762.9843553310973
VCP -> BVH,2025,10,2025-10-01,5,E2,1,23011,4602.2,1019.7,9300.0,56979.8,57391,284899,4.5123887362397435,1781.7696816374387
VCP -> BVH,2025,11,2025-11-01,3,E2,1,13690,4563.333333333333,998.5,9240.0,56971.666666666664,57333,170915,4.571500098415238,1777.9220779220777
VCP -> BYO,2024,1,2024-01-01,3,E2,1,7968,2656.0,543.6333333333333,5460.0,53241.333333333336,55389,159724,4.885532866074143,1751.9083603852907
VCP -> BYO,2024,2,2024-02-01,3,E1,1,9490,3163.3333333333335,546.7333333333333,5220.0,44891.666666666664,47771,134675,5.78555222827341,2181.872250978105
VCP -> BYO,2024,6,2024-06-01,1,E1,1,4610,4610.0,788.1,7560.0,45864.0,45864,45864,5.8495114833143,2195.2380952380954
VCP -> BYO,2024,8,2024-08-01,3,E1,2,11886,3962.0,670.0333333333333,7020.0,48759.666666666664,53402,146279,5.878545053794063,2028.913987925267
VCP -> BYO,2024,9,2024-09-01,3,E1,1,10518,3506.0,599.4,5640.0,45325.0,46671,135975,5.853229640625753,2236.530053656478
VCP -> BYO,2024,10,2024-10-01,2,E1,1,6703,3351.5,547.3,5430.0,45745.0,46828,91490,6.1210115254288,2221.0442110405475
VCP -> BYO,2024,11,2024-11-01,4,E1,1,12721,3180.25,545.125,5325.0,45118.0,47158,180472,5.834281270382188,2149.825885257065
VCP -> BYO,2024,12,2024-12-01,4,E1,1,13352,3338.0,544.85,5430.0,46382.25,47366,185529,6.125520204264052,2212.1873198016374
VCP -> BYO,2025,1,2025-01-01,3,E1,2,9697,3232.3333333333335,544.5333333333333,5220.0,49484.666666666664,53777,148454,5.937617669317657,2224.7833396274686
VCP -> BYO,2025,2,2025-02-01,7,E1,2,21505,3072.1428571428573,551.2714285714286,5185.714285714285,46221.28571428572,52182,323549,5.573725440635409,2129.5113234568557
VCP -> BYO,2025,3,2025-03-01,7,E2,1,18254,2607.714285714286,555.0285714285714,5400.0,52451.71428571428,54508,367162,4.696974417082646,1738.1149064915564
VCP -> BYO,2025,4,2025-04-01,7,E2,2,21275,3039.285714285714,550.3571428571429,5674.285714285715,51642.71428571428,55543,361499,5.524399194131312,1922.481199749967
VCP -> BYO,2025,5,2025-05-01,6,E2,2,16989,2831.5,549.7833333333333,5550.0,51621.833333333336,54381,309731,5.150589260997564,1835.4568219937908
VCP -> BYO,2025,6,2025-06-01,3,E2,2,9425,3141.6666666666665,545.3666666666667,6000.0,48634.0,51160,145902,5.762250519948858,1889.190378122417
VCP -> BYO,2025,7,2025-07-01,4,E2,2,12009,3002.25,548.05,5835.0,51090.25,53820,204361,5.479172704704872,1864.330638832129
VCP -> BYO,2025,8,2025-08-01,4,E2,2,11622,2905.5,550.75,5760.0,51094.5,54275,204378,5.282154575849009,1814.1427327778931
VCP -> BYO,2025,9,2025-09-01,4,E2,2,11710,2927.5,553.175,5700.0,51307.75,54111,205231,5.296198841042113,1849.0139526174244
VCP -> BYO,2025,10,2025-10-01,4,E2,1,11302,2825.5,548.85,5790.0,53980.0,54627,215920,5.1469025815794005,1763.9439563123735
VCP -> BYO,2025,11,2025-11-01,3,E2,1,8393,2797.6666666666665,569.5,5800.0,53603.0,54317,160809,4.913308808251188,1736.8871737517577
VCP -> CAC,2024,1,2024-01-01,24,ATR,4,43905,1829.375,385.8875,4805.0,40185.666666666664,68916,964456,4.735949047780496,1520.6328181963936
VCP -> CAC,2024,2,2024-02-01,30,E2,4,53796,1793.2,388.21666666666664,4642.0,41606.1,63251,1248183,4.616762103136693,1532.4350813157503
VCP -> CAC,2024,3,2024-03-01,29,E2,4,59711,2059.0,387.57241379310346,4315.862068965517,46200.1724137931,67862,1339805,5.307033128420018,1817.855282444898
VCP -> CAC,2024,4,2024-04-01,23,E1,3,48949,2128.217391304348,386.09999999999997,4413.913043478261,43087.65217391304,54484,991016,5.507526973194283,1844.5109305822264
VCP -> CAC,2024,5,2024-05-01,25,E2,3,57810,2312.4,386.452,4228.8,52587.36,65845,1314684,5.980099410340148,1973.5469467317669
VCP -> CAC,2024,6,2024-06-01,37,E2,4,80768,2182.9189189189187,382.77837837837836,4316.756756756757,49087.62162162162,66547,1816242,5.7034352343352746,1877.1002523426346
VCP -> CAC,2024,7,2024-07-01,21,E2,4,46705,2224.0476190476193,388.43809523809523,4308.571428571428,50471.857142857145,63016,1059909,5.7158583870723865,1886.2130740007171
VCP -> CAC,2024,8,2024-08-01,41,E2,4,89588,2185.0731707317073,385.26341463414633,4204.390243902439,48038.26829268293,66866,1969569,5.6674604118240275,1908.0857190953645
VCP -> CAC,2024,9,2024-09-01,41,E1,4,92775,2262.8048780487807,386.4658536585366,4195.609756097561,47361.85365853659,64254,1941836,5.858178848227382,1983.650863774934
VCP -> CAC,2024,10,2024-10-01,37,E1,4,87388,2361.837837837838,395.42972972972973,4237.2972972972975,49372.45945945946,66599,1826781,5.965944833431197,2032.4734508501806
VCP -> CAC,2024,11,2024-11-01,35,E2,4,68736,1963.8857142857144,389.6942857142857,4702.285714285715,42791.0,62134,1497685,5.040460424308704,1636.5578693951704
VCP -> CAC,2024,12,2024-12-01,37,E1,3,76503,2067.6486486486488,390.23783783783784,4769.189189189189,39246.08108108108,54591,1452105,5.288861957186402,1694.3686101027438
VCP -> CAC,2025,1,2025-01-01,32,E1,3,72205,2256.40625,388.63125,4336.875,40889.21875,54260,1308455,5.8079091886660805,1956.0503540059026
VCP -> CAC,2025,2,2025-02-01,28,E1,4,59495,2124.8214285714284,388.8964285714286,3981.4285714285716,48783.357142857145,64381,1365934,5.461262269663947,1971.3065758384284
VCP -> CAC,2025,3,2025-03-01,24,E1,2,54411,2267.125,387.5916666666667,4030.0,47746.583333333336,53486,1145918,5.842684569507644,2023.7050598437963
VCP -> CAC,2025,4,2025-04-01,29,E1,3,66672,2299.0344827586205,386.72758620689655,4243.448275862069,47492.0,54637,1377268,5.940031862897268,1982.6640899643387
VCP -> CAC,2025,5,2025-05-01,23,E2,3,52882,2299.217391304348,392.4391304347826,4158.260869565217,50620.52173913043,63243,1164272,5.85152643278086,1987.4186708274872
VCP -> CAC,2025,6,2025-06-01,25,E1,3,64299,2571.96,392.276,4418.4,46704.96,55027,1167624,6.564427766055073,2123.2057274037306
VCP -> CAC,2025,7,2025-07-01,27,E1,3,70758,2620.6666666666665,387.6370370370371,4137.777777777777,46615.666666666664,62662,1258623,6.761917503632248,2280.4068908785734
VCP -> CAC,2025,8,2025-08-01,21,E2,4,45746,2178.3809523809523,385.5333333333333,4225.714285714285,51375.42857142857,65101,1078884,5.6491317764761035,1882.3658505733506
VCP -> CAC,2025,9,2025-09-01,24,E2,3,53978,2249.0833333333335,385.875,4135.0,50035.0,62305,1200840,5.82577281252129,1958.5610749627492
VCP -> CAC,2025,10,2025-10-01,32,E2,3,74755,2336.09375,396.446875,4228.125,50644.6875,62824,1620630,5.8999346054065,1993.47621063771
VCP -> CAC,2025,11,2025-11-01,10,E2,2,22874,2287.4,382.99,4182.0,50650.2,54625,506502,5.9679707404416416,1969.5894406260345
VCP -> CAW,2024,1,2024-01-01,20,ATR,1,19534,976.7,366.15,5514.0,20835.9,22413,416718,2.6661833391502068,637.5961441712727
VCP -> CAW,2024,2,2024-02-01,34,ATR,1,32922,968.2941176470588,361.1764705882353,5546.470588235294,20466.29411764706,22365,695854,2.6817426907094974,629.1757503516291
VCP -> CAW,2024,3,2024-03-01,24,ATR,1,22979,957.4583333333334,358.6666666666667,5497.5,20783.541666666668,22765,498805,2.667221449156582,627.1306281498119
VCP -> CAW,2024,4,2024-04-01,32,ATR,1,30220,944.375,361.21875,5458.125,20704.53125,22498,662545,2.614598570851503,623.3376890962094
VCP -> CAW,2024,5,2024-05-01,24,ATR,1,23738,989.0833333333334,365.9166666666667,5442.5,21309.291666666668,22411,511423,2.704657864979499,654.8449981123848
VCP -> CAW,2024,6,2024-06-01,25,ATR,1,23642,945.68,360.72,5431.2,20832.96,22736,520824,2.6227780451726703,626.6403282610952
VCP -> CAW,2024,7,2024-07-01,29,ATR,1,27021,931.7586206896551,364.55172413793105,5371.0344827586205,20435.55172413793,22496,592631,2.5564638116527956,624.6836701523349
VCP -> CAW,2024,8,2024-08-01,22,ATR,1,20862,948.2727272727273,365.27272727272725,5440.909090909091,20248.272727272728,22443,445462,2.598060639917056,627.7659019951581
VCP -> CAW,2024,9,2024-09-01,18,ATR,1,17163,953.5,362.0,5463.333333333333,20239.555555555555,22840,364312,2.6324054345893657,629.0624014677812
VCP -> CAW,2024,10,2024-10-01,24,ATR,1,22788,949.5,356.75,5375.0,20494.875,22592,491877,2.6632255653685895,636.6124621122917
VCP -> CAW,2024,11,2024-11-01,18,ATR,1,17194,955.2222222222222,359.05555555555554,5553.333333333333,20504.61111111111,22498,369083,2.6615163058567526,619.8951494730209
VCP -> CAW,2024,12,2024-12-01,16,ATR,1,15455,965.9375,361.3125,5340.0,21334.0,22847,341344,2.6732930330147546,651.5754174046252
