Route,Year,Month,MonthStart,Flights,PrimaryAircraft,DistinctAircraft,AvgTOW_kg,MedianTOW_kg,AvgPassengers,TotalPassengerProxy,AvgPayloadKg,TotalPayloadKg,ExactLoadJoinShare,FuelBurnKg,AvgFuelBurnKg,AvgDistanceNM,AvgFuelPerNM,FuelPerFlightKg,FuelPerPassengerProxy,FuelPerPassengerNMProxy,TowRegime,TowRegimeRank,MedianMonthlyFlights,AvgMonthlyFlights,MedianRouteTOW_kg,MedianRoutePassengers,MedianRoutePayloadKg,MedianTowRegimeRank,MedianFuelPerNM,MedianFuelPerPassengerProxy,MedianFuelPerPassengerNMProxy,FlightsPctVsMedian,TowPctVsMedian,PassengerPctVsMedian,PayloadPctVsMedian,RegimeShiftVsMedian,FuelPerNMPctVsMedian,FuelPerPassengerPctVsMedian,FuelPerPassengerNMPctVsMedian
FOR -> VCP,2024,3,2024-03-01,26,A321,2,77798.26923076923,80807.5,182.86057692307693,4754.375,16058.908653846154,417531.625,0.9230769230769231,194728,7489.538461538462,1274.3038461538463,5.871548002124713,7489.538461538462,40.95764427500986,0.03214119175629095,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.48,0.06476413486357901,0.08243296081090448,0.062298742683110905,0.0,0.05049628374173721,-0.03479289113505294,-0.0248175454957266
FOR -> VCP,2024,4,2024-04-01,34,A321,3,75030.32352941176,76757.0,176.92279411764707,6015.375,15548.264371657755,528640.9886363636,0.8823529411764706,249929,7350.85294117647,1294.9264705882354,5.675970027216164,7350.85294117647,41.54836564636452,0.0320855018335448,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.32,0.02688142437148456,0.04728458749347126,0.028519561879492828,0.0,0.015504840982720617,-0.020871961914573942,-0.02650721014682402
FOR -> VCP,2024,5,2024-05-01,34,A321,3,76904.5,80176.5,181.21691176470588,6161.375,15912.906082887699,541038.8068181818,0.9117647058823529,253889,7467.323529411765,1288.1558823529413,5.7960095165684296,7467.323529411765,41.20654886287558,0.031988790663757115,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.32,0.05253181361559795,0.07270337680819335,0.052640655019692874,0.0,0.036981466469079446,-0.02892721009089988,-0.02944148329533206
FOR -> VCP,2024,6,2024-06-01,47,A321,4,73176.21276595745,72574.0,159.30957446808512,7487.55,14044.04588974855,660070.1568181819,0.5957446808510638,340541,7245.553191489362,1287.1085106382977,5.628039675835085,7245.553191489362,45.480965068680675,0.035335765937967376,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.06,0.001505658785559534,-0.05697588141398595,-0.07098467196955756,0.0,0.006929477895160255,0.07180360539225256,0.07210769346880067
FOR -> VCP,2024,7,2024-07-01,45,A321,3,72758.66666666667,71357.0,150.88444444444445,6789.8,13315.714343434345,599207.1454545455,0.4888888888888889,320464,7121.422222222222,1288.7066666666665,5.526959482414244,7121.422222222222,47.19785560693982,0.03662420380661218,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.1,-0.004208968487937317,-0.10684796751454835,-0.11916389152821172,0.0,-0.011155083026433964,0.11226381695968875,0.11119964789128627
FOR -> VCP,2024,8,2024-08-01,51,A320,3,70951.49019607843,70072.0,163.8700980392157,8357.375,14775.482843137255,753549.625,0.9607843137254902,354020,6941.568627450981,1296.821568627451,5.353144223408569,6941.568627450981,42.36019084939948,0.03266462547675952,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.02,-0.028942381072528247,-0.029980117127278137,-0.02260002935869792,-1.0,-0.042252892935676835,-0.0017405037705525363,-0.008936261933895514
FOR -> VCP,2024,9,2024-09-01,46,A320,3,69312.47826086957,70544.5,161.43478260869566,7426.0,14531.503952569168,668449.1818181818,0.9782608695652174,312008,6782.782608695652,1284.5652173913043,5.280719059602969,6782.782608695652,42.01562079181255,0.032708048001749486,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.08,-0.05137425703171137,-0.04439583065242569,-0.038739262371249195,-1.0,-0.05521069646545091,-0.009860635554787755,-0.007618797266699511
FOR -> VCP,2024,10,2024-10-01,49,A320,2,75332.57142857143,72262.0,173.2670918367347,8490.0875,15753.226785714287,771908.1125,0.9387755102040817,362499,7397.938775510204,1287.1244897959184,5.747323053259848,7397.938775510204,42.69673310198511,0.03317218609425646,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.02,0.031018055250874383,0.025644862242928283,0.04207785026899692,0.0,0.028270825126168523,0.006190444905303523,0.006463422450349247
FOR -> VCP,2024,11,2024-11-01,52,A320,2,76268.69230769231,73932.0,174.42427884615384,9070.0625,15764.210336538461,819738.9375,0.9423076923076923,394053,7577.942307692308,1289.8307692307692,5.87526199375234,7577.942307692308,43.44545586097119,0.03368306672268428,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.04,0.04383001042468768,0.0324947660433762,0.042804413479624666,0.0,0.05116076513595534,0.02383483198699106,0.02196383789749613
FOR -> VCP,2024,12,2024-12-01,63,A320,3,68423.47619047618,69404.0,160.05992063492062,10083.775,14305.51756854257,901247.6068181818,0.9206349206349206,438603,6961.952380952381,1293.990476190476,5.379324233401033,6961.952380952381,43.495912988935196,0.03361378139117971,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.26,-0.06354133387973938,-0.05253424923351587,-0.053688288907835315,-1.0,-0.03756894873638684,0.025023903757739475,0.019861680636182277
FOR -> VCP,2025,1,2025-01-01,71,A320,3,71311.47887323944,70847.0,164.70422535211267,11694.0,14604.901408450703,1036948.0,1.0,509643,7178.070422535211,1299.367605633803,5.523135936521615,7178.070422535211,43.58158029758851,0.03354060860731584,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.42,-0.024015497271796808,-0.025042547137153162,-0.03388401181968572,-1.0,-0.011839165103165645,0.027042738013789615,0.017641575808945778
FOR -> VCP,2025,2,2025-02-01,50,A320,3,72592.66,71133.0,170.16,8508.0,15205.66,760283.0,1.0,355757,7115.14,1282.836,5.545922137481092,7115.14,41.814409967089794,0.03259528884993077,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.0,-0.006480972050003882,0.007252605842233905,0.005856241407674597,-1.0,-0.007762417468664219,-0.014602366233900096,-0.011039975525183699
FOR -> VCP,2025,3,2025-03-01,53,A320,3,71869.6603773585,70320.0,171.47169811320754,9088.0,15398.132075471698,816101.0,1.0,373353,7044.396226415094,1286.9886792452828,5.4723375997758295,7044.396226415094,41.08197623239437,0.03192100823799453,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.06,-0.016376103076956285,0.015017129482376343,0.018588292394602926,-1.0,-0.020927648064115373,-0.03186288646191211,-0.03149804152218984
FOR -> VCP,2025,4,2025-04-01,46,A320,3,70741.67391304347,70486.0,168.93478260869566,7771.0,15117.130434782608,695388.0,1.0,323385,7030.108695652174,1294.3347826086956,5.431178191521006,7030.108695652174,41.614335349375885,0.03215113733210766,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.08,-0.03181397262970463,0.0,0.0,-1.0,-0.028291601385633736,-0.019317321079062644,-0.02451579094007937
FOR -> VCP,2025,5,2025-05-01,58,A320,2,73420.53448275862,71156.0,172.51724137931035,10006.0,15470.379310344828,897282.0,1.0,420571,7251.224137931034,1288.7172413793105,5.626352956240419,7251.224137931034,42.031880871477114,0.03261528558932797,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.16,0.004849499259009311,0.021206164386600935,0.02336745568784925,0.0,0.006627701827712668,-0.009477450809650413,-0.01043326281971519
FOR -> VCP,2025,6,2025-06-01,62,A320,3,70547.17741935483,69536.5,162.98387096774192,10105.0,14648.129032258064,908184.0,1.0,432199,6970.951612903225,1290.6838709677418,5.399529130383913,6970.951612903225,42.77080653142009,0.03313809639486001,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.24,-0.03447589419793507,-0.03522608872524408,-0.031024499295542934,-1.0,-0.03395402994730106,0.007936058012067914,0.005429121140590324
FOR -> VCP,2025,7,2025-07-01,57,A320,3,71917.35087719298,70895.0,167.05263157894737,9522.0,15013.543859649122,855772.0,1.0,404057,7088.7192982456145,1287.4736842105262,5.50554246197189,7088.7192982456145,42.43404746901911,0.0329591571380657,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.14,-0.01572340046159537,-0.011141287783865802,-0.006852264428118333,-1.0,-0.014986866463335495,0.0,0.0
FOR -> VCP,2025,8,2025-08-01,57,A320,3,73830.68421052632,70880.0,171.47368421052633,9774.0,15374.052631578947,876321.0,1.0,417481,7324.228070175439,1287.038596491228,5.691153059468404,7324.228070175439,42.7134233681195,0.03318736787270126,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.14,0.010462898173523782,0.01502888607440625,0.01699543427932546,0.0,0.01822128287353677,0.006583767417057209,0.006924046439646102
FOR -> VCP,2025,9,2025-09-01,61,A320,2,73863.67213114754,71105.0,174.60655737704917,10651.0,15660.491803278688,955290.0,1.0,444227,7282.4098360655735,1283.3688524590164,5.673198395501123,7282.4098360655735,41.70753919819735,0.03249848172509646,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.22,0.010914378072864665,0.03357375361526981,0.035943420005550404,0.0,0.015008960030116984,-0.01712088085286186,-0.013977160005623821
FOR -> VCP,2025,10,2025-10-01,50,A320,2,73066.2,70735.5,171.86,8593.0,15403.82,770191.0,1.0,359553,7191.06,1286.328,5.589308684854161,7191.06,41.842546258582566,0.032528675624399504,A321,4,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,0.0,0.0,0.01731566079011716,0.018964549287591986,0.0,0.0,-0.013939306894266907,-0.013061059536896286
FOR -> VCP,2025,11,2025-11-01,22,A320,2,70859.86363636363,70347.5,163.5,3597.0,14727.181818181818,323998.0,1.0,157772,7171.454545454545,1295.0181818181818,5.538822968479129,7171.454545454545,43.86210731164859,0.0338698776028511,A320,3,50.0,49.08695652173913,73066.2,168.93478260869566,15117.130434782608,4.0,5.589308684854161,42.43404746901911,0.0329591571380657,-0.56,-0.030196402216570245,-0.032170891777120084,-0.025795147980172715,-1.0,-0.009032551111703289,0.03365363258529839,0.02763178867015316
GEL -> VCP,2024,5,2024-05-01,9,ATR,1,21429.0,22278.0,29.5,265.5,2464.5,22180.5,0.0,11879,1319.888888888889,517.1111111111111,2.551028750670323,1319.888888888889,44.741996233521654,0.0865229836918124,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,-0.1,-0.006793397294559275,-0.5,-0.5,0.0,-0.03098089969016073,0.8830000554802608,0.8886713414960713
GEL -> VCP,2024,6,2024-06-01,6,ATR,1,22516.0,22535.5,29.5,177.0,2464.5,14787.0,0.0,8475,1412.5,518.3333333333334,2.7247551813853312,1412.5,47.88135593220339,0.09237560630007084,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,-0.4,0.04358765535095914,-0.5,-0.5,0.0,0.03500982250270438,1.0151223339753193,1.0164256111844814
GEL -> VCP,2024,7,2024-07-01,6,ATR,1,22338.5,22530.5,59.0,354.0,4929.0,29574.0,1.0,8103,1350.5,514.6666666666666,2.6234385377569214,1350.5,22.889830508474578,0.044475059278124174,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,-0.4,0.03536075852981883,0.0,0.0,0.0,-0.003475734678654935,-0.03666452671374551,-0.02917391095609186
GEL -> VCP,2024,8,2024-08-01,12,ATR,1,21395.0,21063.5,56.541666666666664,678.5,4723.625,56683.5,0.9166666666666666,16013,1334.4166666666667,515.1666666666666,2.5893965575224613,1334.4166666666667,23.600589535740603,0.04581156169991706,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,0.2,-0.00836925358705939,-0.041666666666666706,-0.041666666666666664,0.0,-0.016406725382265726,-0.006751706534919992,0.0
GEL -> VCP,2024,9,2024-09-01,8,ATR,1,21349.75,22252.5,55.3125,442.5,4620.9375,36967.5,0.875,10839,1354.875,513.875,2.6368827532972237,1354.875,24.494915254237288,0.047667069334443764,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,-0.2,-0.010466532917519105,-0.0625,-0.0625,0.0,0.0016311076663449188,0.030886653826949183,0.04050304258739253
GEL -> VCP,2024,10,2024-10-01,10,ATR,1,22097.7,22147.5,59.0,590.0,4929.0,49290.0,1.0,14019,1401.9,521.2,2.6904556317390944,1401.9,23.76101694915254,0.045589057845649546,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,0.0,0.024199988081759216,0.0,0.0,0.0,0.021980992964622716,0.0,-0.0048569366773610675
GEL -> VCP,2024,11,2024-11-01,10,ATR,1,21840.0,22035.5,59.0,590.0,4929.0,49290.0,1.0,13134,1313.4,517.4,2.538068724156261,1313.4,22.26101694915254,0.04302477183833116,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,0.0,0.012255924358898008,0.0,0.0,0.0,-0.035903820778113105,-0.06312861117055425,-0.06083158395342261
GEL -> VCP,2024,12,2024-12-01,12,ATR,1,21350.916666666668,21800.0,59.0,708.0,4929.0,59148.0,1.0,16480,1373.3333333333333,531.1666666666666,2.5839596472267887,1373.3333333333333,23.27683615819209,0.04382209505778241,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,0.2,-0.010412459417286201,0.0,0.0,0.0,-0.01847195883829542,-0.02037710725919582,-0.04342717358483448
GEL -> VCP,2025,1,2025-01-01,15,ATR,1,21981.266666666666,22009.0,59.0,885.0,4929.0,73935.0,1.0,20411,1360.7333333333333,516.7333333333333,2.6325887176575193,1360.7333333333333,23.06327683615819,0.044632841251757566,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,0.5,0.01880345275852103,0.0,0.0,0.0,0.0,-0.029364909527545915,-0.025729759135489826
GEL -> VCP,2025,2,2025-02-01,14,ATR,1,21575.571428571428,22200.5,59.0,826.0,4929.0,69006.0,1.0,20371,1455.0714285714287,516.9285714285714,2.8152212733810926,1455.0714285714287,24.66222760290557,0.04770915938105264,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,0.4,0.0,0.0,0.0,0.0,0.06937375158474429,0.03792811796235732,0.04142180730632055
GEL -> VCP,2025,3,2025-03-01,4,ATR,1,19940.75,20878.0,44.25,177.0,3696.75,14787.0,1.0,5408,1352.0,502.75,2.6999628804049354,1352.0,30.55367231638418,0.06077309262333999,ATR,0,10.0,9.636363636363637,21575.571428571428,59.0,4929.0,0.0,2.6325887176575193,23.76101694915254,0.04581156169991706,-0.6,-0.07577187162730332,-0.25,-0.25,0.0,0.025592361729547198,0.28587393299569636,0.32658853722181697
GIG -> CNF,2024,1,2024-01-01,43,E1,3,45866.395348837206,45255.0,92.80022148394241,3990.4095238095238,7980.661960132891,343168.4642857143,0.2558139534883721,75565,1757.3255813953488,241.9488372093023,7.280060856374194,1757.3255813953488,18.93665287964238,0.07826717870630179,E1,1,76.0,75.69565217391305,44710.52830188679,99.8157894736842,8483.644736842105,1.0,6.827787410791369,16.409283401145895,0.0679509769357603,-0.4342105263157895,0.02585223415715346,-0.07028515254684638,-0.05928852425006669,0.0,0.06624011826554589,0.1540207099061982,0.15181829954106843
GIG -> CNF,2024,2,2024-02-01,38,E1,3,44459.21052631579,44336.0,94.29849624060151,3583.342857142857,8142.176691729324,309402.7142857143,0.39473684210526316,64418,1695.2105263157894,243.17105263157896,6.972030411000855,1695.2105263157894,17.977068499485714,0.07392766657436904,E1,1,76.0,75.69565217391305,44710.52830188679,99.8157894736842,8483.644736842105,1.0,6.827787410791369,16.409283401145895,0.0679509769357603,-0.5,-0.005620997673615056,-0.05527475424654429,-0.0402501584760946,0.0,0.021125877466763095,0.09554256941106501,0.08795590450831933
GIG -> CNF,2024,3,2024-03-01,25,E1,2,44574.12,44275.0,91.88533333333334,2297.133333333333,7930.108333333334,198252.70833333334,0.2,41549,1661.96,245.148,6.779284648416713,1661.96,18.087326232695826,0.07378125145910154,E1,1,76.0,75.69565217391305,44710.52830188679,99.8157894736842,8483.644736842105,1.0,6.827787410791369,16.409283401145895,0.0679509769357603,-0.6710526315789473,-0.003050921272183516,-0.0794509183583794,-0.0652474756639581,0.0,-0.007103730602097675,0.1022617984300734,0.08580118765405072
GIG -> CNF,2024,4,2024-04-01,58,E1,2,43153.879310344826,43562.5,94.48866995073892,5480.342857142858,8103.759441707718,470018.04761904763,0.5172413793103449,97766,1685.6206896551723,245.9362068965517,6.853577061740054,1685.6206896551723,17.839394824098594,0.07253667546235838,E1,1,76.0,75.69565217391305,44710.52830188679,99.8157894736842,8483.644736842105,1.0,6.827787410791369,16.409283401145895,0.0679509769357603,-0.23684210526315788,-0.03481616188991163,-0.053369507480074005,-0.044778548244087946,0.0,0.0037771607985223657,0.08715258235181866,0.06748539510967333
GIG -> CNF,2024,5,2024-05-01,53,E1,4,44710.52830188679,44403.0,94.21096136567834,4993.1809523809525,8059.9714734950585,427178.4880952381,0.33962264150943394,87134,1644.0377358490566,246.03773584905662,6.677331376325076,1644.0377358490566,17.450599293512678,0.07092651553344875,E1,1,76.0,75.69565217391305,44710.52830188679,99.8157894736842,8483.644736842105,1.0,6.827787410791369,16.409283401145895,0.0679509769357603,-0.3026315789473684,0.0,-0.05615171845616208,-0.049940005326620004,0.0,-0.022035840516723793,0.06345894984628427,0.043789489597794565
