Route,MonthStart,Flights,AvgTOW_kg,MedianTOW_kg,PrimaryAircraft,TowRegime
REC -> PNZ,2025-10-01,21,25156.285714285714,22385.0,ATR,Outside Normal Regimes
REC -> PNZ,2025-11-01,10,51401.4,51366.0,E2,E2
REC -> POA,2024-01-01,23,72027.08695652174,72164.0,A320,Outside Normal Regimes
REC -> POA,2024-02-01,18,68730.33333333333,69052.5,A320,A320
REC -> POA,2024-03-01,11,69561.36363636363,69892.0,A320,A320
REC -> POA,2024-04-01,24,70406.08333333333,70560.0,A320,A320
REC -> POA,2024-05-01,2,74244.5,74244.5,A320,A321
REC -> POA,2024-12-01,4,58326.25,58796.0,E2,Outside Normal Regimes
REC -> POA,2025-01-01,10,58298.8,58463.5,E2,Outside Normal Regimes
REC -> POA,2025-02-01,1,59531.0,59531.0,E2,Outside Normal Regimes
REC -> POA,2025-03-01,6,70392.5,70613.5,A320,A320
REC -> POA,2025-04-01,36,56959.72222222222,57604.5,E2,Outside Normal Regimes
REC -> POA,2025-05-01,49,57234.77551020408,57432.0,E2,Outside Normal Regimes
REC -> POA,2025-06-01,42,57640.80952380953,57681.5,E2,Outside Normal Regimes
REC -> POA,2025-07-01,49,58700.38775510204,57508.0,E2,Outside Normal Regimes
REC -> POA,2025-08-01,40,57658.825,57551.0,E2,Outside Normal Regimes
REC -> POA,2025-09-01,45,57094.666666666664,57346.0,E2,Outside Normal Regimes
REC -> POA,2025-10-01,51,58068.450980392154,58251.0,E2,Outside Normal Regimes
REC -> POA,2025-11-01,19,58730.73684210526,58883.0,E2,Outside Normal Regimes
REC -> PPB,2024-01-01,4,69017.25,69299.0,A320,A320
REC -> PPB,2024-07-01,4,70138.5,71523.0,A320,A320
REC -> PPB,2024-12-01,4,71212.0,72060.0,A320,Outside Normal Regimes
REC -> PPB,2025-01-01,3,71701.33333333333,72417.0,A320,Outside Normal Regimes
REC -> PPB,2025-07-01,4,70632.0,72804.5,A320,A320
REC -> PPB,2025-08-01,1,69319.0,69319.0,A320,A320
REC -> PVH,2024-12-01,5,72479.6,74746.0,A320,Outside Normal Regimes
REC -> PVH,2025-01-01,2,73233.0,73233.0,A320,A321
REC -> PVH,2025-04-01,2,73865.0,73865.0,A320,A321
REC -> RAO,2024-01-01,8,72074.75,71927.5,A320,Outside Normal Regimes
REC -> RAO,2024-02-01,4,68550.5,69609.0,A320,A320
REC -> RAO,2024-03-01,4,71340.75,71168.5,A320,Outside Normal Regimes
REC -> RAO,2024-04-01,6,69635.83333333333,70055.0,A320,A320
REC -> RAO,2024-05-01,5,69441.6,70336.0,A320,A320
REC -> RAO,2024-06-01,9,70664.77777777778,71308.0,A320,A320
REC -> RAO,2024-07-01,6,71741.16666666667,71765.0,A320,Outside Normal Regimes
REC -> RAO,2024-08-01,8,70544.625,70957.0,A320,A320
REC -> RAO,2024-09-01,6,71303.33333333333,71764.0,A320,Outside Normal Regimes
REC -> RAO,2024-10-01,12,69980.08333333333,71322.5,A320,A320
REC -> RAO,2024-11-01,10,70405.9,71082.0,A320,A320
REC -> RAO,2024-12-01,10,69538.5,71083.0,A320,A320
REC -> RAO,2025-01-01,12,68679.08333333333,71147.5,A320,A320
REC -> RAO,2025-02-01,10,66862.4,70801.5,A320,A320
REC -> RAO,2025-03-01,13,70764.15384615384,71247.0,A320,A320
REC -> RAO,2025-04-01,7,71495.71428571429,71697.0,A320,Outside Normal Regimes
REC -> RAO,2025-05-01,8,71166.125,71095.0,A320,Outside Normal Regimes
REC -> RAO,2025-06-01,12,67636.83333333333,69417.5,A320,A320
REC -> RAO,2025-07-01,13,70842.76923076923,71396.0,A320,A320
REC -> RAO,2025-08-01,13,68698.38461538461,67986.0,A320,A320
REC -> RAO,2025-09-01,12,70281.75,70720.5,A320,A320
REC -> RAO,2025-10-01,11,70911.36363636363,71046.0,A320,A320
REC -> RAO,2025-11-01,5,71188.8,71932.0,A320,Outside Normal Regimes
REC -> REC,2024-01-01,1,22996.0,22996.0,ATR,Outside Normal Regimes
REC -> REC,2024-02-01,2,19203.5,19203.5,ATR,ATR
REC -> REC,2024-03-01,2,42074.5,42074.5,A320,E1
REC -> REC,2024-04-01,5,21975.2,22481.0,ATR,ATR
REC -> REC,2024-05-01,2,19841.5,19841.5,ATR,ATR
REC -> REC,2024-06-01,3,30014.0,22783.0,ATR,Outside Normal Regimes
REC -> REC,2024-07-01,3,28025.333333333332,22111.0,ATR,Outside Normal Regimes
REC -> REC,2024-08-01,1,21350.0,21350.0,ATR,ATR
REC -> REC,2024-09-01,4,42920.5,41087.5,A320,E1
REC -> REC,2024-10-01,2,21693.5,21693.5,ATR,ATR
REC -> REC,2024-11-01,1,22625.0,22625.0,ATR,Outside Normal Regimes
REC -> REC,2024-12-01,1,58533.0,58533.0,A320,Outside Normal Regimes
REC -> REC,2025-01-01,3,27861.666666666668,21108.0,ATR,Outside Normal Regimes
REC -> REC,2025-02-01,7,20331.85714285714,21205.0,ATR,ATR
REC -> REC,2025-03-01,1,77271.0,77271.0,A321,A321
REC -> REC,2025-04-01,3,37043.333333333336,21654.0,ATR,Outside Normal Regimes
REC -> REC,2025-05-01,1,46906.0,46906.0,E1,Outside Normal Regimes
REC -> REC,2025-06-01,3,21758.333333333332,21555.0,ATR,ATR
REC -> REC,2025-07-01,1,54019.0,54019.0,E2,E2
REC -> REC,2025-08-01,1,21440.0,21440.0,ATR,ATR
REC -> SJP,2024-01-01,6,70338.83333333333,70310.5,A320,A320
REC -> SJP,2024-02-01,3,67244.0,67158.0,A320,A320
REC -> SJP,2024-03-01,4,66605.25,66210.5,A320,A320
REC -> SJP,2024-04-01,6,66937.33333333333,67115.0,A320,A320
REC -> SJP,2024-05-01,5,66968.4,67291.0,A320,A320
REC -> SJP,2024-06-01,9,65175.11111111111,64285.0,A320,A320
REC -> SJP,2024-07-01,5,69151.6,68878.0,A320,A320
REC -> SJP,2024-08-01,7,66498.14285714286,66088.0,A320,A320
REC -> SJP,2024-09-01,8,68400.0,69061.0,A320,A320
REC -> SJP,2024-10-01,13,66457.23076923077,68543.0,A320,A320
REC -> SJP,2024-11-01,12,68264.41666666667,69655.0,A320,A320
REC -> SJP,2024-12-01,10,67698.0,68753.5,A320,A320
REC -> SJP,2025-01-01,12,68127.16666666667,68947.5,A320,A320
REC -> SJP,2025-02-01,11,63990.181818181816,66341.0,A320,A320
REC -> SJP,2025-03-01,13,66596.30769230769,67538.0,A320,A320
REC -> SJP,2025-04-01,11,68649.09090909091,68109.0,A320,A320
REC -> SJP,2025-05-01,10,68182.4,67937.0,A320,A320
REC -> SJP,2025-06-01,10,67055.5,67219.5,A320,A320
REC -> SJP,2025-07-01,12,68068.58333333333,67946.5,A320,A320
REC -> SJP,2025-08-01,10,68985.7,69005.5,A320,A320
REC -> SJP,2025-09-01,10,68340.1,68996.5,A320,A320
REC -> SJP,2025-10-01,10,70361.6,70190.5,A320,A320
REC -> SJP,2025-11-01,5,69390.6,69447.0,A320,A320
REC -> SLZ,2024-01-01,36,67335.83333333333,68226.0,A320,A320
REC -> SLZ,2024-02-01,40,64405.525,64582.0,A320,A320
REC -> SLZ,2024-03-01,30,64604.96666666667,64692.5,A320,A320
REC -> SLZ,2024-04-01,40,66620.55,66972.0,A320,A320
REC -> SLZ,2024-05-01,38,67896.86842105263,67705.0,A320,A320
REC -> SLZ,2024-06-01,42,68727.16666666667,68727.0,A320,A320
REC -> SLZ,2024-07-01,34,67953.08823529411,68165.5,A320,A320
REC -> SLZ,2024-08-01,41,68283.90243902439,68408.0,A320,A320
REC -> SLZ,2024-09-01,38,68530.36842105263,68974.0,A320,A320
REC -> SLZ,2024-10-01,40,65939.75,67100.0,A320,A320
REC -> SLZ,2024-11-01,35,68157.28571428571,69021.0,A320,A320
REC -> SLZ,2024-12-01,43,65737.95348837209,68565.0,A320,A320
REC -> SLZ,2025-01-01,48,61121.354166666664,63163.5,A320,Outside Normal Regimes
REC -> SLZ,2025-02-01,37,58005.64864864865,55627.0,E2,Outside Normal Regimes
REC -> SLZ,2025-03-01,47,63919.31914893617,64967.0,A320,A320
REC -> SLZ,2025-04-01,39,66365.79487179487,67403.0,A320,A320
REC -> SLZ,2025-05-01,47,65558.65957446808,69281.0,A320,A320
REC -> SLZ,2025-06-01,44,69265.54545454546,69729.0,A320,A320
REC -> SLZ,2025-07-01,33,69630.0,69749.0,A320,A320
REC -> SLZ,2025-08-01,35,68964.5142857143,69121.0,A320,A320
REC -> SLZ,2025-09-01,50,67745.46,68186.5,A320,A320
REC -> SLZ,2025-10-01,41,64180.12195121951,64541.0,A320,A320
REC -> SLZ,2025-11-01,18,67013.88888888889,68294.0,A320,A320
REC -> SSA,2024-01-01,105,46900.8380952381,46072.0,E1,Outside Normal Regimes
REC -> SSA,2024-02-01,79,48411.54430379747,46151.0,E1,Outside Normal Regimes
REC -> SSA,2024-03-01,82,38926.79268292683,45074.5,ATR,Outside Normal Regimes
REC -> SSA,2024-04-01,67,48026.014925373136,45888.0,E1,Outside Normal Regimes
REC -> SSA,2024-05-01,87,45716.22988505747,45450.0,E1,E1
REC -> SSA,2024-06-01,101,45223.851485148516,45544.0,E1,E1
REC -> SSA,2024-07-01,114,45095.65789473684,45458.5,E1,E1
REC -> SSA,2024-08-01,92,45583.25,45648.0,E1,E1
REC -> SSA,2024-09-01,133,55982.05263157895,54237.0,E2,Outside Normal Regimes
REC -> SSA,2024-10-01,115,54002.15652173913,54140.0,E2,E2
REC -> SSA,2024-11-01,92,55108.52173913043,54340.0,E2,E2
REC -> SSA,2024-12-01,127,48457.299212598424,53784.0,E2,Outside Normal Regimes
REC -> SSA,2025-01-01,106,50126.88679245283,53107.0,E2,E2
REC -> SSA,2025-02-01,118,53695.55084745763,54071.0,E2,E2
REC -> SSA,2025-03-01,124,48224.51612903226,52647.5,E2,Outside Normal Regimes
REC -> SSA,2025-04-01,104,50129.346153846156,53131.5,E2,E2
REC -> SSA,2025-05-01,87,51078.597701149425,53389.0,E2,E2
REC -> SSA,2025-06-01,83,51186.2891566265,53252.0,E2,E2
REC -> SSA,2025-07-01,95,50918.85263157895,51923.0,E2,E2
REC -> SSA,2025-08-01,86,50260.06976744186,52163.5,E2,E2
REC -> SSA,2025-09-01,93,51906.62365591398,52970.0,E2,E2
REC -> SSA,2025-10-01,114,49765.79824561404,53696.0,E2,E2
REC -> SSA,2025-11-01,41,53562.0,54263.0,E2,E2
REC -> THE,2024-01-01,44,54050.204545454544,47385.0,E1,E2
REC -> THE,2024-02-01,32,57814.625,61065.0,A320,Outside Normal Regimes
REC -> THE,2024-03-01,34,63931.58823529412,65199.0,A320,A320
REC -> THE,2024-04-01,42,55506.95238095238,54499.0,A320,Outside Normal Regimes
REC -> THE,2024-05-01,42,57608.26190476191,63513.5,A320,Outside Normal Regimes
REC -> THE,2024-06-01,42,58894.5,66847.5,A320,Outside Normal Regimes
REC -> THE,2024-07-01,44,53724.295454545456,47417.5,E1,E2
REC -> THE,2024-08-01,37,57117.0,61129.0,A320,Outside Normal Regimes
REC -> THE,2024-09-01,51,55914.470588235294,55048.0,E2,Outside Normal Regimes
REC -> THE,2024-10-01,50,58066.9,55348.5,E2,Outside Normal Regimes
REC -> THE,2024-11-01,21,64730.380952380954,66169.0,A320,A320
REC -> THE,2024-12-01,40,66606.325,67885.0,A320,A320
REC -> THE,2025-01-01,44,56899.59090909091,55100.0,E2,Outside Normal Regimes
REC -> THE,2025-02-01,22,59515.045454545456,55733.0,E2,Outside Normal Regimes
REC -> THE,2025-03-01,28,60545.642857142855,62013.5,A320,Outside Normal Regimes
REC -> THE,2025-04-01,24,62482.166666666664,64883.0,A320,A320
REC -> THE,2025-05-01,28,63518.107142857145,64906.0,A320,A320
REC -> THE,2025-06-01,24,66149.08333333333,67273.0,A320,A320
REC -> THE,2025-07-01,18,67926.27777777778,68866.0,A320,A320
REC -> THE,2025-08-01,18,63320.055555555555,65214.5,A320,A320
REC -> THE,2025-09-01,27,64187.2962962963,64850.0,A320,A320
REC -> THE,2025-10-01,27,63347.48148148148,64057.0,A320,A320
REC -> THE,2025-11-01,9,50490.555555555555,54192.0,E2,E2
REC -> UBA,2025-07-01,1,70813.0,70813.0,A320,A320
REC -> UDI,2024-01-01,5,71151.8,71127.0,A320,Outside Normal Regimes
REC -> UDI,2024-02-01,4,71288.25,71322.5,A320,Outside Normal Regimes
REC -> UDI,2024-03-01,3,71302.0,71401.0,A320,Outside Normal Regimes
REC -> UDI,2024-04-01,2,68600.0,68600.0,A320,A320
REC -> UDI,2024-05-01,3,69043.66666666667,70825.0,A320,A320
REC -> UDI,2024-06-01,4,71433.5,71475.0,A320,Outside Normal Regimes
REC -> UDI,2024-07-01,3,68366.0,68991.0,A320,A320
REC -> UDI,2024-08-01,4,71482.25,71729.0,A320,Outside Normal Regimes
REC -> UDI,2024-09-01,4,71558.5,71559.0,A320,Outside Normal Regimes
REC -> UDI,2024-10-01,5,69727.4,71322.0,A320,A320
REC -> UDI,2024-11-01,9,69117.66666666667,71453.0,A320,A320
REC -> UDI,2024-12-01,9,68359.88888888889,70943.0,A320,A320
REC -> UDI,2025-01-01,4,69992.25,70839.5,A320,A320
REC -> UDI,2025-02-01,6,64517.5,66230.0,A320,A320
REC -> UDI,2025-03-01,7,67564.85714285714,66721.0,A320,A320
REC -> UDI,2025-04-01,8,68882.625,69918.0,A320,A320
REC -> UDI,2025-05-01,11,67839.18181818182,68409.0,A320,A320
REC -> UDI,2025-06-01,8,66437.375,66416.5,A320,A320
REC -> UDI,2025-07-01,8,70182.75,70517.0,A320,A320
REC -> UDI,2025-08-01,7,70484.0,69976.0,A320,A320
REC -> UDI,2025-09-01,13,72025.61538461539,71862.0,A320,Outside Normal Regimes
REC -> UDI,2025-10-01,9,70845.33333333333,71316.0,A320,A320
REC -> UDI,2025-11-01,6,69539.66666666667,70170.5,A320,A320
REC -> UNA,2024-04-01,1,39338.0,39338.0,E1,Outside Normal Regimes
REC -> UNA,2025-04-01,1,49895.0,49895.0,A320,E2
REC -> VCP,2024-01-01,134,79160.44776119402,83216.5,A321,A321
REC -> VCP,2024-02-01,139,76749.70503597123,79713.0,A321,A321
REC -> VCP,2024-03-01,117,76734.16239316239,77582.0,A321,A321
REC -> VCP,2024-04-01,142,76395.31690140846,77415.5,A321,A321
REC -> VCP,2024-05-01,167,76126.8263473054,77287.0,A321,A321
REC -> VCP,2024-06-01,156,76071.55128205128,76769.0,A321,A321
REC -> VCP,2024-07-01,168,77729.15476190476,80045.0,A321,A321
REC -> VCP,2024-08-01,129,74531.68992248063,72406.0,A320,A321
REC -> VCP,2024-09-01,135,74791.06666666667,72277.0,A320,A321
REC -> VCP,2024-10-01,107,80398.09345794392,82745.0,A321,A321
REC -> VCP,2024-11-01,112,80431.25,82696.0,A321,A321
REC -> VCP,2024-12-01,141,71758.6524822695,71922.0,A321,Outside Normal Regimes
REC -> VCP,2025-01-01,159,75707.14465408806,81574.0,A321,A321
REC -> VCP,2025-02-01,124,79591.2258064516,82097.5,A321,A321
REC -> VCP,2025-03-01,141,79037.97163120567,80200.0,A321,A321
REC -> VCP,2025-04-01,118,77362.50847457627,80183.5,A321,A321
REC -> VCP,2025-05-01,125,78344.928,80642.0,A321,A321
REC -> VCP,2025-06-01,144,77391.90277777778,79495.5,A321,A321
REC -> VCP,2025-07-01,174,77835.49425287357,81119.5,A321,A321
REC -> VCP,2025-08-01,156,79177.82692307692,81319.5,A321,A321
REC -> VCP,2025-09-01,161,79393.2298136646,81740.0,A321,A321
REC -> VCP,2025-10-01,157,79994.65605095541,82185.0,A321,A321
REC -> VCP,2025-11-01,51,78358.70588235294,80690.0,A321,A321
REC -> VIX,2024-01-01,21,68190.76190476191,68096.0,A320,A320
REC -> VIX,2024-02-01,8,68634.625,68705.0,A320,A320
REC -> VIX,2024-03-01,16,66895.25,67845.5,A320,A320
REC -> VIX,2024-04-01,24,64390.916666666664,64641.0,A320,A320
REC -> VIX,2024-05-01,23,66344.08695652174,65849.0,A320,A320
REC -> VIX,2024-06-01,23,67032.21739130435,67087.0,A320,A320
REC -> VIX,2024-07-01,26,66259.5,66258.5,A320,A320
REC -> VIX,2024-08-01,24,67552.58333333333,67793.0,A320,A320
REC -> VIX,2024-09-01,20,68423.05,69076.5,A320,A320
REC -> VIX,2024-10-01,27,67863.74074074074,68991.0,A320,A320
REC -> VIX,2024-11-01,26,66143.84615384616,68143.0,A320,A320
REC -> VIX,2024-12-01,24,66447.54166666667,67659.5,A320,A320
REC -> VIX,2025-01-01,24,68768.375,68993.5,A320,A320
REC -> VIX,2025-02-01,26,66673.76923076923,66614.5,A320,A320
REC -> VIX,2025-03-01,25,67171.92,67816.0,A320,A320
REC -> VIX,2025-04-01,22,66966.40909090909,66960.5,A320,A320
REC -> VIX,2025-05-01,21,67072.04761904762,68231.0,A320,A320
REC -> VIX,2025-06-01,25,66115.64,66376.0,A320,A320
REC -> VIX,2025-07-01,33,66439.24242424243,66504.0,A320,A320
REC -> VIX,2025-08-01,24,67290.125,67416.5,A320,A320
REC -> VIX,2025-09-01,25,68878.48,69210.0,A320,A320
REC -> VIX,2025-10-01,27,67848.18518518518,67786.0,A320,A320
REC -> VIX,2025-11-01,9,68177.0,68318.0,A320,A320
RIA -> VCP,2024-05-01,11,20806.636363636364,22585.0,ATR,ATR
RIA -> VCP,2024-06-01,10,22582.2,22588.0,ATR,Outside Normal Regimes
RIA -> VCP,2024-07-01,12,22506.416666666668,22453.5,ATR,Outside Normal Regimes
RIA -> VCP,2024-08-01,17,22203.0,22494.0,ATR,ATR
RIA -> VCP,2024-09-01,19,22457.57894736842,22467.0,ATR,Outside Normal Regimes
RIA -> VCP,2024-10-01,26,22270.923076923078,22482.0,ATR,ATR
RIA -> VCP,2024-11-01,9,22508.555555555555,22376.0,ATR,Outside Normal Regimes
RIA -> VCP,2024-12-01,10,21947.9,22373.0,ATR,ATR
RIA -> VCP,2025-01-01,12,21944.833333333332,22073.0,ATR,ATR
RIA -> VCP,2025-02-01,10,22157.9,22250.5,ATR,ATR
RIA -> VCP,2025-03-01,13,21811.846153846152,22282.0,ATR,ATR
RIA -> VCP,2025-04-01,12,22189.416666666668,22403.5,ATR,ATR
RIA -> VCP,2025-05-01,10,22103.8,22126.0,ATR,ATR
RIA -> VCP,2025-06-01,9,21518.88888888889,21461.0,ATR,ATR
RIA -> VCP,2025-07-01,10,21009.7,21717.0,ATR,ATR
RIA -> VCP,2025-08-01,1,22071.0,22071.0,ATR,ATR
ROO -> VCP,2024-01-01,8,51096.5,52470.5,E2,E2
ROO -> VCP,2024-02-01,11,48400.454545454544,48192.0,E2,Outside Normal Regimes
ROO -> VCP,2024-03-01,10,47093.6,49255.5,E2,Outside Normal Regimes
ROO -> VCP,2024-04-01,7,48092.28571428572,50473.0,E2,Outside Normal Regimes
ROO -> VCP,2024-05-01,11,45023.545454545456,44685.0,E1,E1
ROO -> VCP,2024-06-01,17,42954.0,42667.0,E1,E1
ROO -> VCP,2024-07-01,15,46311.86666666667,48849.0,E2,Outside Normal Regimes
ROO -> VCP,2024-08-01,17,42310.705882352944,45868.0,E2,E1
ROO -> VCP,2024-09-01,21,43412.09523809524,43062.0,E1,E1
ROO -> VCP,2024-10-01,19,34417.94736842105,41722.0,E1,Outside Normal Regimes
ROO -> VCP,2024-11-01,14,41798.21428571428,43428.5,E1,E1
ROO -> VCP,2024-12-01,13,47003.692307692305,46734.0,E1,Outside Normal Regimes
ROO -> VCP,2025-01-01,13,42928.692307692305,42718.0,E1,E1
ROO -> VCP,2025-02-01,18,47598.88888888889,47526.5,E2,Outside Normal Regimes
ROO -> VCP,2025-03-01,19,48563.31578947369,49696.0,E2,Outside Normal Regimes
ROO -> VCP,2025-04-01,18,48147.944444444445,47966.0,E2,Outside Normal Regimes
ROO -> VCP,2025-05-01,19,48822.47368421053,49048.0,E2,Outside Normal Regimes
ROO -> VCP,2025-06-01,19,47749.42105263158,48474.0,E2,Outside Normal Regimes
ROO -> VCP,2025-07-01,15,44528.86666666667,44201.0,E1,E1
ROO -> VCP,2025-08-01,17,49823.76470588235,50799.0,E2,E2
ROO -> VCP,2025-09-01,23,48912.86956521739,48624.0,E2,Outside Normal Regimes
ROO -> VCP,2025-10-01,24,47874.791666666664,48584.5,E2,Outside Normal Regimes
ROO -> VCP,2025-11-01,8,44688.5,44129.0,E1,E1
RVD -> VCP,2024-01-01,27,20582.74074074074,21050.0,ATR,ATR
RVD -> VCP,2024-02-01,27,19956.37037037037,19965.0,ATR,ATR
RVD -> VCP,2024-03-01,22,20308.545454545456,20538.5,ATR,ATR
RVD -> VCP,2024-04-01,46,20183.652173913044,20487.5,ATR,ATR
RVD -> VCP,2024-05-01,28,20818.64285714286,21087.5,ATR,ATR
RVD -> VCP,2024-06-01,27,21065.444444444445,21449.0,ATR,ATR
RVD -> VCP,2024-07-01,36,20114.194444444445,20698.0,ATR,ATR
RVD -> VCP,2024-08-01,25,20773.6,21032.0,ATR,ATR
RVD -> VCP,2024-09-01,21,20669.47619047619,20929.0,ATR,ATR
RVD -> VCP,2024-10-01,28,20857.75,20911.5,ATR,ATR
RVD -> VCP,2024-11-01,21,20759.428571428572,21087.0,ATR,ATR
RVD -> VCP,2024-12-01,24,21103.666666666668,21229.0,ATR,ATR
RVD -> VCP,2025-01-01,23,20014.130434782608,19940.0,ATR,ATR
RVD -> VCP,2025-02-01,25,19810.28,19592.0,ATR,ATR
RVD -> VCP,2025-03-01,5,19282.8,19056.0,ATR,ATR
SDU -> CNF,2024-01-01,32,44731.625,43047.5,E1,E1
SDU -> CNF,2024-02-01,33,42956.242424242424,42725.0,E1,E1
SDU -> CNF,2024-03-01,42,42753.47619047619,42977.0,E1,E1
SDU -> CNF,2024-04-01,79,42461.354430379746,42820.0,E1,E1
SDU -> CNF,2024-05-01,79,42775.73417721519,42917.0,E1,E1
SDU -> CNF,2024-06-01,103,42675.35922330097,42833.0,E1,E1
SDU -> CNF,2024-07-01,92,42726.032608695656,42923.0,E1,E1
SDU -> CNF,2024-08-01,101,41778.0495049505,42289.0,E1,E1
SDU -> CNF,2024-09-01,100,42317.91,42763.5,E1,E1
SDU -> CNF,2024-10-01,102,42630.009803921566,42946.5,E1,E1
SDU -> CNF,2024-11-01,59,42860.016949152545,43154.0,E1,E1
SDU -> CNF,2024-12-01,73,42162.109589041094,42934.0,E1,E1
SDU -> CNF,2025-01-01,80,42192.625,42795.0,E1,E1
SDU -> CNF,2025-02-01,62,41588.967741935485,42210.5,E1,E1
SDU -> CNF,2025-03-01,75,41883.89333333333,42463.0,E1,E1
SDU -> CNF,2025-04-01,82,42700.59756097561,42815.5,E1,E1
SDU -> CNF,2025-05-01,82,42350.670731707316,42931.0,E1,E1
SDU -> CNF,2025-06-01,96,42487.385416666664,42751.5,E1,E1
SDU -> CNF,2025-07-01,116,48209.83620689655,50287.5,E2,Outside Normal Regimes
SDU -> CNF,2025-08-01,117,48431.35042735043,49650.0,E2,Outside Normal Regimes
SDU -> CNF,2025-09-01,123,47620.829268292684,49415.0,E2,Outside Normal Regimes
SDU -> CNF,2025-10-01,126,48858.206349206346,50706.5,E2,Outside Normal Regimes
SDU -> CNF,2025-11-01,41,49740.53658536585,51249.0,E2,E2
SDU -> VCP,2024-01-01,58,39316.620689655174,42626.5,E1,Outside Normal Regimes
SDU -> VCP,2024-02-01,75,39288.68,42699.0,E1,Outside Normal Regimes
SDU -> VCP,2024-03-01,54,40771.37037037037,43034.5,E1,Outside Normal Regimes
SDU -> VCP,2024-04-01,161,40835.71428571428,42674.0,E1,Outside Normal Regimes
SDU -> VCP,2024-05-01,180,42346.14444444444,42984.0,E1,E1
SDU -> VCP,2024-06-01,182,41437.34065934066,42949.0,E1,E1
SDU -> VCP,2024-07-01,185,41896.31891891892,43132.0,E1,E1
SDU -> VCP,2024-08-01,192,42000.161458333336,42654.5,E1,E1
SDU -> VCP,2024-09-01,190,42049.62105263158,42720.0,E1,E1
SDU -> VCP,2024-10-01,158,42325.01898734177,42880.5,E1,E1
SDU -> VCP,2024-11-01,100,42649.21,42997.5,E1,E1
SDU -> VCP,2024-12-01,118,42863.161016949154,43151.0,E1,E1
SDU -> VCP,2025-01-01,117,42699.88034188034,42968.0,E1,E1
SDU -> VCP,2025-02-01,102,40366.32352941176,41995.0,E1,Outside Normal Regimes
SDU -> VCP,2025-03-01,121,41771.28099173554,42226.0,E1,E1
SDU -> VCP,2025-04-01,135,41962.78518518519,42632.0,E1,E1
SDU -> VCP,2025-05-01,143,42009.72027972028,42577.0,E1,E1
